Date,Open,High,Low,Close,Adj Close,Volume,Change,trix,buy_signal,sell_signal,rf,rf_loan,VaR,kelly,kelly_ratio,portfolio,equity,cash
01/29/2009,868.8900146484375,868.8900146484375,844.1500244140625,845.1400146484375,845.1400146484375,5067060000,-0.03312017219917118,-0.038925140752474045,False,False,0.00010072626667101403,0.00014052838216693786,-0.07616709580816616,-2.6032127950411557,0.0,1.001266431318932,0.0,1.001266431318932
01/30/2009,845.6900024414062,851.6599731445312,821.6699829101562,825.8800048828125,825.8800048828125,5350580000,-0.022789134855526583,-0.08238564886156327,False,False,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.6996110711685453,0.0,1.0013653317394242,0.0,1.0013653317394242
02/02/2009,823.0900268554688,830.780029296875,812.8699951171875,825.4400024414062,825.4400024414062,5673270000,-0.0005327680035899229,-0.16137390040787958,False,False,9.52612494617977e-05,0.00013506336495772153,-0.07616709580816616,-2.750829854188377,0.0,1.0014607230520935,0.0,1.0014607230520935
02/03/2009,825.6900024414062,842.5999755859375,821.97998046875,838.510009765625,838.510009765625,5886310000,0.01583398827965876,-0.16736687085566,False,False,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.6927634852731868,0.0,1.0015596426638156,0.0,1.0015596426638156
02/04/2009,837.77001953125,851.8499755859375,829.1799926757812,832.22998046875,832.22998046875,6420450000,-0.007489510230927809,-0.17153559370016558,False,False,9.760431028493777e-05,0.0001374064257808616,-0.07616709580816616,-2.7291853734176037,0.0,1.001657399201947,0.0,1.001657399201947
02/05/2009,831.75,850.5499877929688,819.9099731445312,845.8499755859375,845.8499755859375,6624030000,0.016365662661559144,-0.10783182167143936,False,False,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.6622296580401983,0.0,1.0017563382404204,0.0,1.0017563382404204
02/06/2009,846.0900268554688,870.75,845.4199829101562,868.5999755859375,868.5999755859375,6484100000,0.026896022529575125,0.06392279864492752,False,True,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.5223729702457547,0.0,1.0018552870516297,0.0,1.0018552870516297
02/09/2009,868.239990234375,875.010009765625,861.6500244140625,869.8900146484375,869.8900146484375,5574370000,0.0014851935283901607,0.22635043912556607,False,False,9.213504061444944e-05,0.00013193715611037327,-0.07616709580816616,-2.433041003632711,0.0,1.0019475930291921,0.0,1.0019475930291921
02/10/2009,866.8699951171875,868.0499877929688,822.989990234375,827.1599731445312,827.1599731445312,6770170000,-0.04912120013376109,0.14700328223127898,False,False,9.057102323084543e-05,0.00013037313872676926,-0.07616709580816616,-2.6733436675242856,0.0,1.0020383404479165,0.0,1.0020383404479165
02/11/2009,827.4099731445312,838.219970703125,822.2999877929688,833.739990234375,833.739990234375,5926460000,0.007954951041488467,0.04063241253782794,False,False,9.017992370452532e-05,0.00012998203920044915,-0.07616709580816616,-2.7317403240632445,0.0,1.002128704189007,0.0,1.002128704189007
02/12/2009,829.9099731445312,835.47998046875,808.0599975585938,835.1900024414062,835.1900024414062,6476460000,0.0017391659558319006,-0.04125448331909004,True,False,9.057102323084543e-05,0.00013037313872676926,-0.07616709580816616,-2.7393786228052877,0.0,1.0022194680111545,0.0,1.0022194680111545
02/13/2009,833.9500122070312,839.4299926757812,825.2100219726562,826.8400268554688,826.8400268554688,5296650000,-0.00999769580757559,-0.12987176004388776,False,False,9.52612494617977e-05,0.00013506336495772153,-0.07616709580816616,-2.7875095701990267,0.0,1.0023149406899121,0.0,1.0023149406899121
02/17/2009,818.6099853515625,818.6099853515625,789.1699829101562,789.1699829101562,789.1699829101562,5907820000,-0.0455590473632177,-0.3584598777823783,False,False,8.900639657349885e-05,0.00012880851206942268,-0.07616709580816616,-2.970941154410988,0.0,1.0024041531310146,0.0,1.0024041531310146
02/18/2009,791.0599975585938,796.1699829101562,780.4299926757812,788.4199829101562,788.4199829101562,5740710000,-0.000950365594538094,-0.5610837163195685,False,False,9.057102323084543e-05,0.00013037313872676926,-0.07616709580816616,-2.9685518213817423,0.0,1.0024949419008546,0.0,1.0024949419008546
02/19/2009,787.9099731445312,797.5800170898438,777.030029296875,778.9400024414062,778.9400024414062,5746940000,-0.01202402358417931,-0.7270579201627689,False,False,9.213504061444944e-05,0.00013193715611037327,-0.07616709580816616,-3.0511187438871716,0.0,1.0025873068130424,0.0,1.0025873068130424
02/20/2009,775.8699951171875,778.6900024414062,754.25,770.0499877929688,770.0499877929688,8210590000,-0.01141296456796903,-0.8546176632025815,False,False,8.939761038329053e-05,0.00012919972587921436,-0.07616709580816616,-3.0420658294405025,0.0,1.002676935722472,0.0,1.002676935722472
02/23/2009,773.25,777.8499755859375,742.3699951171875,743.3300170898438,743.3300170898438,6509300000,-0.034699008021163436,-1.0293020700921438,False,False,8.978878609111618e-05,0.00012959090158704,-0.07616709580816616,-3.2195449182992264,0.0,1.002766964867372,0.0,1.002766964867372
02/24/2009,744.6900024414062,775.489990234375,744.6900024414062,773.1400146484375,773.1400146484375,7234490000,0.04010331464253336,-1.0041769513001373,False,False,9.057102323084543e-05,0.00013037313872676926,-0.07616709580816616,-2.9099097161196825,0.0,1.0028577864974422,0.0,1.0028577864974422
02/25/2009,770.6400146484375,780.1199951171875,752.8900146484375,764.9000244140625,764.9000244140625,7483640000,-0.010657824039959851,-0.9265567713650849,False,False,9.487060640056555e-05,0.00013467272189648938,-0.07616709580816616,-2.9915488942285124,0.0,1.0029529282237808,0.0,1.0029529282237808
02/26/2009,765.760009765625,779.4199829101562,751.75,752.8300170898438,752.8300170898438,7599970000,-0.01577984957375933,-0.8755282249438958,False,False,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.966519876014994,0.0,1.0030519952285586,0.0,1.0030519952285586
02/27/2009,749.9299926757812,751.27001953125,734.52001953125,735.0900268554688,735.0900268554688,8926480000,-0.023564403426620917,-0.8976656087627605,False,False,0.00010228633533659881,0.00014208845083252264,-0.07616709580816616,-3.005887879696565,0.0,1.0031545937413027,0.0,1.0031545937413027
03/02/2009,729.5700073242188,729.5700073242188,699.7000122070312,700.8200073242188,700.8200073242188,7868290000,-0.04662016661802437,-1.0672683881700529,False,False,9.994600504481532e-05,0.00013974812054073915,-0.07616709580816616,-3.246263284727978,0.0,1.0032548550353895,0.0,1.0032548550353895
03/03/2009,704.4400024414062,711.6699829101562,692.2999877929688,696.3300170898438,696.3300170898438,7583230000,-0.006406766626880556,-1.2251788054794261,False,False,0.00010072626667101403,0.00014052838216693786,-0.07616709580816616,-3.2194251036685397,0.0,1.0033559091514568,0.0,1.0033559091514568
03/04/2009,698.5999755859375,724.1199951171875,698.5999755859375,712.8699951171875,712.8699951171875,7673620000,0.02375307342984989,-1.2191962651941735,False,False,0.00010189637497504123,0.00014169849047096506,-0.07616709580816616,-3.134141546423349,0.0,1.003458147481409,0.0,1.003458147481409
03/05/2009,708.27001953125,708.27001953125,677.9299926757812,682.5499877929688,682.5499877929688,7507250000,-0.04253230958224652,-1.270267409379745,False,False,9.721389505634725e-05,0.00013701601055227108,-0.07616709580816616,-3.3230168704772627,0.0,1.0035556975564517,0.0,1.0035556975564517
03/06/2009,684.0399780273438,699.0900268554688,666.7899780273438,683.3800048828125,683.3800048828125,7331830000,0.0012160531897855709,-1.2791157139671894,False,False,9.760431028493777e-05,0.0001374064257808616,-0.07616709580816616,-3.201389096526969,0.0,1.0036536489181442,0.0,1.0036536489181442
03/09/2009,680.760009765625,695.27001953125,672.8800048828125,676.530029296875,676.530029296875,7277320000,-0.010023669901070842,-1.2632809436614825,False,False,0.00010228633533659881,0.00014208845083252264,-0.07616709580816616,-3.3822507778628443,0.0,1.0037563089718393,0.0,1.0037563089718393
03/10/2009,679.280029296875,719.5999755859375,679.280029296875,719.5999755859375,719.5999755859375,8618330000,0.06366302222212594,-0.9812059421526788,False,False,0.00010501499826509608,0.0001448171137610199,-0.07616709580816616,-3.052207882275495,0.0,1.0038617184388845,0.0,1.0038617184388845
03/11/2009,719.5900268554688,731.9199829101562,713.8499755859375,721.3599853515625,721.3599853515625,7287810000,0.002445816877900686,-0.642659302248679,False,False,0.00010306614249411261,0.00014286825799003644,-0.07616709580816616,-3.1061927552619375,0.0,1.0039651825938014,0.0,1.0039651825938014
03/12/2009,720.8900146484375,752.6300048828125,714.760009765625,750.739990234375,750.739990234375,7326630000,0.04072863130673077,-0.1972656233073009,False,False,9.721389505634725e-05,0.00013701601055227108,-0.07616709580816616,-2.7533864593013733,0.0,1.0040627819597023,0.0,1.0040627819597023
03/13/2009,751.969970703125,758.2899780273438,742.4600219726562,756.5499877929688,756.5499877929688,6787090000,0.007739027671590959,0.202823260697037,False,True,9.760431028493777e-05,0.0001374064257808616,-0.07616709580816616,-2.7188361296568573,0.0,1.0041607828150183,0.0,1.0041607828150183
03/16/2009,758.8400268554688,774.530029296875,753.3699951171875,753.8900146484375,753.8900146484375,7883540000,-0.0035159251701146754,0.4624406815870264,False,False,9.877532832303082e-05,0.00013857744381895465,-0.07616709580816616,-2.7350222426171817,0.0,1.0042599691260299,0.0,1.0042599691260299
03/17/2009,753.8800048828125,778.1199951171875,749.9299926757812,778.1199951171875,778.1199951171875,6156800000,0.032139940837456527,0.7185037256150012,False,False,9.994600504481532e-05,0.00013974812054073915,-0.07616709580816616,-2.493453216663781,0.0,1.0043603408979704,0.0,1.0043603408979704
03/18/2009,776.010009765625,803.0399780273438,765.6400146484375,794.3499755859375,794.3499755859375,9098450000,0.020857940382711382,0.9595880564906895,False,False,8.274178768430396e-05,0.0001225439031802278,-0.07616709580816616,-2.296942472585639,0.0,1.0044434434680556,0.0,1.0044434434680556
03/19/2009,797.9199829101562,803.239990234375,781.8200073242188,784.0399780273438,784.0399780273438,9033870000,-0.012979162680767709,1.0407529507968034,False,False,8.234992500244509e-05,0.00012215204049836892,-0.07616709580816616,-2.3700059188477045,0.0,1.0045261593102943,0.0,1.0045261593102943
03/20/2009,784.5800170898438,788.9099731445312,766.2000122070312,768.5399780273438,768.5399780273438,7643720000,-0.01976940007446848,0.9353951136545493,False,False,8.47005278128421e-05,0.00012450264330876593,-0.07616709580816616,-2.58331211512068,0.0,1.0046112432061898,0.0,1.0046112432061898
03/23/2009,772.3099975585938,823.3699951171875,772.3099975585938,822.9199829101562,822.9199829101562,7715770000,0.07075754864749229,1.0388061575996461,False,False,8.391714638755765e-05,0.00012371926188348148,-0.07616709580816616,-2.1999057606146226,0.0,1.0046955473149486,0.0,1.0046955473149486
03/24/2009,820.5999755859375,823.6500244140625,805.47998046875,806.1199951171875,806.1199951171875,6767980000,-0.020415092769478838,1.05006367385076,False,False,8.078209183959295e-05,0.00012058420733551678,-0.07616709580816616,-2.28770239484322,0.0,1.0047767087229227,0.0,1.0047767087229227
03/25/2009,806.8099975585938,826.780029296875,791.3699951171875,813.8800048828125,813.8800048828125,7687180000,0.009626370531222062,1.028370730272442,False,False,8.430885619947759e-05,0.00012411097169540142,-0.07616709580816616,-2.304012662576251,0.0,1.004861420297971,0.0,1.004861420297971
03/26/2009,814.0599975585938,832.97998046875,814.0599975585938,832.8599853515625,832.8599853515625,6992960000,0.02332036707485252,1.0540830590380756,False,False,7.921364641982898e-05,0.0001190157619157528,-0.07616709580816616,-2.1787068951007362,0.0,1.0049410190352195,0.0,1.0049410190352195
03/27/2009,828.6799926757812,828.6799926757812,813.4299926757812,815.9400024414062,815.9400024414062,5600210000,-0.020315519064124654,0.9641587724883138,False,False,7.921364641982898e-05,0.0001190157619157528,-0.07616709580816616,-2.32004306014714,0.0,1.0050206240777741,0.0,1.0050206240777741
03/30/2009,809.0700073242188,809.0700073242188,779.8099975585938,787.530029296875,787.530029296875,5912660000,-0.03481870365409789,0.6940401253796594,False,False,7.842919396416903e-05,0.00011823130946009286,-0.07616709580816616,-2.4253097682148845,0.0,1.005099447035238,0.0,1.005099447035238
03/31/2009,790.8800048828125,810.47998046875,790.8800048828125,797.8699951171875,797.8699951171875,6089100000,0.013129614663131228,0.46644326009042364,False,False,8.156608492315698e-05,0.00012136820041908081,-0.07616709580816616,-2.2699251295595007,0.0,1.005181429062091,0.0,1.005181429062091
04/01/2009,793.5900268554688,813.6199951171875,783.3200073242188,811.0800170898438,811.0800170898438,6034140000,0.01655660953977356,0.3550815471677062,False,False,7.921364641982898e-05,0.0001190157619157528,-0.07616709580816616,-2.292026751433539,0.0,1.0052610531484005,0.0,1.0052610531484005
04/02/2009,814.530029296875,845.6099853515625,814.530029296875,834.3800048828125,834.3800048828125,7542810000,0.028727113604116505,0.40158159845919883,False,False,8.391714638755765e-05,0.00012371926188348148,-0.07616709580816616,-2.14420866446999,0.0,1.0053454117873553,0.0,1.0053454117873553
04/03/2009,835.1300048828125,842.5,826.7000122070312,842.5,842.5,5855640000,0.00973177097925304,0.5041635033272761,False,False,8.861514465463571e-05,0.00012841726015055954,-0.07616709580816616,-2.1595849222679044,0.0,1.0054345006164487,0.0,1.0054345006164487
04/06/2009,839.75,839.75,822.7899780273438,835.47998046875,835.47998046875,6210000000,-0.008332367396142404,0.5442251290510252,False,False,9.017992370452532e-05,0.00012998203920044915,-0.07616709580816616,-2.24730178040906,0.0,1.0055251706230042,0.0,1.0055251706230042
04/07/2009,834.1199951171875,834.1199951171875,814.530029296875,815.5499877929688,815.5499877929688,5155580000,-0.02385454246862917,0.44337232172458024,False,False,8.978878609111618e-05,0.00012959090158704,-0.07616709580816616,-2.29766935013785,0.0,1.0056154555074586,0.0,1.0056154555074586
04/08/2009,816.760009765625,828.4199829101562,814.8400268554688,825.1599731445312,825.1599731445312,5938460000,0.011783441230339475,0.3552859022341193,False,False,8.74411601670122e-05,0.00012724327566293603,-0.07616709580816616,-2.2584400853602546,0.0,1.00570338768957,0.0,1.00570338768957
04/09/2009,829.2899780273438,856.9099731445312,829.2899780273438,856.5599975585938,856.5599975585938,7600710000,0.0380532568665477,0.42329977010131925,False,False,8.978878609111618e-05,0.00012959090158704,-0.07616709580816616,-2.0058160095537745,0.0,1.0057936885759184,0.0,1.0057936885759184
04/13/2009,855.3300170898438,864.3099975585938,845.3499755859375,858.72998046875,858.72998046875,6434890000,0.0025333694269418228,0.5125743079535872,False,False,8.783252645860884e-05,0.00012763464195453267,-0.07616709580816616,-1.9853419071405836,0.0,1.0058820299766822,0.0,1.0058820299766822
04/14/2009,856.8800048828125,856.8800048828125,840.25,841.5,841.5,7569840000,-0.02006449158715151,0.4871633567513323,False,False,8.783252645860884e-05,0.00012763464195453267,-0.07616709580816616,-2.1334909012825807,0.0,1.0059703791366943,0.0,1.0059703791366943
04/15/2009,839.4400024414062,852.9299926757812,835.5800170898438,852.0599975585938,852.0599975585938,6241100000,0.012549016706588034,0.4638902458016287,False,False,8.783252645860884e-05,0.00012763464195453267,-0.07616709580816616,-2.076347930170718,0.0,1.0060587360566364,0.0,1.0060587360566364
04/16/2009,854.5399780273438,870.3499755859375,847.0399780273438,865.2999877929688,865.2999877929688,6598670000,0.015538800404093056,0.4887615935897988,False,False,9.017992370452532e-05,0.00012998203920044915,-0.07616709580816616,-2.0472746419196377,0.0,1.0061494623566962,0.0,1.0061494623566962
04/17/2009,865.1799926757812,875.6300048828125,860.8699951171875,869.5999755859375,869.5999755859375,7352010000,0.004969360746134077,0.5214566427109855,False,False,9.447992534150629e-05,0.00013428204083743012,-0.07616709580816616,-2.033470956535424,0.0,1.0062445232827821,0.0,1.0062445232827821
04/20/2009,868.27001953125,868.27001953125,832.3900146484375,832.3900146484375,832.3900146484375,6973960000,-0.04278974468970964,0.36361736269365486,False,False,9.330765410231479e-05,0.00013310976959823861,-0.07616709580816616,-2.1814668600308744,0.0,1.006338413598703,0.0,1.006338413598703
04/21/2009,831.25,850.0900268554688,826.8300170898438,850.0800170898438,850.0800170898438,7436490000,0.021252059887909347,0.2560541048488117,False,False,9.565185453208613e-05,0.00013545397002800996,-0.07616709580816616,-2.2246485349801643,0.0,1.0064346717342507,0.0,1.0064346717342507
04/22/2009,847.260009765625,861.780029296875,840.5700073242188,843.5499877929688,843.5499877929688,7327860000,-0.007681664273476052,0.1530890709736759,False,False,9.565185453208613e-05,0.00013545397002800996,-0.07616709580816616,-2.2853488121322427,0.0,1.0065309390770676,0.0,1.0065309390770676
04/23/2009,844.6199951171875,852.8699951171875,835.4500122070312,851.9199829101562,851.9199829101562,6563100000,0.009922346320087705,0.1092541686237967,False,False,9.057102323084543e-05,0.00013037313872676926,-0.07616709580816616,-2.2022446218351006,0.0,1.0066221016141332,0.0,1.0066221016141332
04/24/2009,853.9099731445312,871.7999877929688,853.9099731445312,866.22998046875,866.22998046875,7114440000,0.016797349335216705,0.15274725579571408,False,False,9.096208467762601e-05,0.00013076420017354984,-0.07616709580816616,-2.1465775760057983,0.0,1.0067136660589786,0.0,1.0067136660589786
04/27/2009,862.8200073242188,868.8300170898438,854.6500244140625,857.510009765625,857.510009765625,5613460000,-0.0100665768903615,0.1668300231455782,False,False,8.900639657349885e-05,0.00012880851206942268,-0.07616709580816616,-2.1636767828188352,0.0,1.0068032700147758,0.0,1.0068032700147758
04/28/2009,854.47998046875,864.47998046875,847.1199951171875,855.1599731445312,855.1599731445312,6328000000,-0.0027405354973477625,0.15207853306299632,False,False,9.17440933618785e-05,0.00013154620885780233,-0.07616709580816616,-2.1790016691408294,0.0,1.006895638267977,0.0,1.006895638267977
04/29/2009,856.8499755859375,882.0599975585938,856.8499755859375,873.6400146484375,873.6400146484375,6101620000,0.021610040324914648,0.2074522059977028,False,False,9.330765410231479e-05,0.00013310976959823861,-0.07616709580816616,-2.1061970201952582,0.0,1.0069895893379097,0.0,1.0069895893379097
04/30/2009,876.5900268554688,888.7000122070312,868.510009765625,872.8099975585938,872.8099975585938,6862540000,-0.0009500676204463598,0.25756739580970367,False,False,9.799468756721552e-05,0.00013779680306313935,-0.07616709580816616,-2.13594208575212,0.0,1.0070882689681002,0.0,1.0070882689681002
05/01/2009,872.739990234375,880.47998046875,866.0999755859375,877.52001953125,877.52001953125,5312170000,0.005396388659423046,0.3036813343277984,False,False,0.00010111634064968733,0.00014091845614561116,-0.07616709580816616,-2.104147333934362,0.0,1.0071901020485694,0.0,1.0071901020485694
05/04/2009,879.2100219726562,907.8499755859375,879.2100219726562,907.239990234375,907.239990234375,7038840000,0.03386813980494785,0.45339898227746145,False,False,0.00010033615480509184,0.00014013827030101567,-0.07616709580816616,-2.0036492335618257,0.0,1.0072911596305667,0.0,1.0072911596305667
05/05/2009,906.0999755859375,907.7000122070312,897.3400268554688,903.7999877929688,903.7999877929688,6882860000,-0.0037917226736418064,0.5615990584257231,False,False,9.994600504481532e-05,0.00013974812054073915,-0.07616709580816616,-2.018296617536607,0.0,1.0073918343578887,0.0,1.0073918343578887
05/06/2009,903.9500122070312,920.280029296875,903.9500122070312,919.530029296875,919.530029296875,8555040000,0.01740433914180306,0.6745513583673388,False,False,9.799468756721552e-05,0.00013779680306313935,-0.07616709580816616,-1.9163402017731852,0.0,1.0074905534059544,0.0,1.0074905534059544
05/07/2009,919.5800170898438,929.5800170898438,901.3599853515625,907.3900146484375,907.3900146484375,9120100000,-0.013202412386380091,0.6809663517808711,False,False,9.838502691095208e-05,0.0001381871424068759,-0.07616709580816616,-1.982544880473838,0.0,1.0075896753911637,0.0,1.0075896753911637
05/08/2009,909.030029296875,930.1699829101562,909.030029296875,929.22998046875,929.22998046875,8163280000,0.024068995104353563,0.7207769961781313,False,False,9.916559181122331e-05,0.00013896770730714714,-0.07616709580816616,-1.9163943437496307,0.0,1.0076895936176267,0.0,1.0076895936176267
05/11/2009,922.989990234375,922.989990234375,908.6799926757812,909.239990234375,909.239990234375,6150600000,-0.02151242496964101,0.6479207863660476,False,False,9.565185453208613e-05,0.00013545397002800996,-0.07616709580816616,-1.986190954375573,0.0,1.0077859809960488,0.0,1.0077859809960488
05/12/2009,910.52001953125,915.5700073242188,896.4600219726562,908.3499755859375,908.3499755859375,6871750000,-0.0009788555914792552,0.533467551603344,False,False,9.487060640056555e-05,0.00013467272189648938,-0.07616709580816616,-2.0249323752284205,0.0,1.007881590263188,0.0,1.007881590263188
05/13/2009,905.4000244140625,905.4000244140625,882.7999877929688,883.9199829101562,883.9199829101562,7091820000,-0.02689491201893024,0.3159175305104316,False,False,9.252594981701279e-05,0.00013232806531293662,-0.07616709580816616,-2.123977929641014,0.0,1.00797484546463,0.0,1.00797484546463
05/14/2009,884.239990234375,898.3599853515625,882.52001953125,893.0700073242188,893.0700073242188,6134870000,0.010351643351174777,0.15144673458769636,False,False,9.135310805219454e-05,0.00013115522354811837,-0.07616709580816616,-2.0538251571832498,0.0,1.0080669270996017,0.0,1.0080669270996017
05/15/2009,892.760009765625,896.969970703125,878.9400024414062,882.8800048828125,882.8800048828125,5439720000,-0.01141008247711417,-0.00231880815279067,True,False,8.939761038329053e-05,0.00012919972587921436,-0.07616709580816616,-2.119678883688199,0.0,1.0081570458739908,0.0,1.0081570458739908
05/18/2009,886.0700073242188,910.0,886.0700073242188,909.7100219726562,909.7100219726562,5702150000,0.030389200051489373,-0.0025441121512243675,False,False,8.978878609111618e-05,0.00012959090158704,-0.07616709580816616,-1.9448648273472742,0.0,1.0082475670713291,0.0,1.0082475670713291
05/19/2009,909.6699829101562,916.3900146484375,905.219970703125,908.1300048828125,908.1300048828125,6616270000,-0.0017368359715522752,0.036300499608520324,False,True,8.978878609111618e-05,0.00012959090158704,-0.07616709580816616,-1.9242948434957077,0.0,1.0083380963964559,0.0,1.0083380963964559
05/20/2009,908.6199951171875,924.5999755859375,901.3699951171875,903.469970703125,903.469970703125,8205060000,-0.005131461524926495,0.056084087785141915,False,False,8.74411601670122e-05,0.00012724327566293603,-0.07616709580816616,-1.9498544310143935,0.0,1.0084262666494455,0.0,1.0084262666494455
05/21/2009,900.4199829101562,900.4199829101562,879.6099853515625,888.3300170898438,888.3300170898438,6019840000,-0.016757561517510733,0.0006695020331275246,False,False,9.291682097734011e-05,0.00013271893647326394,-0.07616709580816616,-2.0260402958464754,0.0,1.0085199664123325,0.0,1.0085199664123325
05/22/2009,888.6799926757812,896.6500244140625,883.75,887.0,887.0,5155320000,-0.00149721056843366,-0.06812691861673956,True,False,9.330765410231479e-05,0.00013310976959823861,-0.07616709580816616,-1.9279954495370517,0.0,1.0086140690445138,0.0,1.0086140690445138
05/26/2009,887.0,911.760009765625,881.4600219726562,910.3300170898438,910.3300170898438,5667050000,0.02630216131887675,-0.024513024748626426,False,False,9.369844919993042e-05,0.00013350056469585425,-0.07616709580816616,-1.8259301295150285,0.0,1.0087085746186244,0.0,1.0087085746186244
05/27/2009,909.9500122070312,913.8400268554688,891.8699951171875,893.0599975585938,893.0599975585938,5698800000,-0.018971163431981575,-0.029080378312170342,False,False,9.643295073091807e-05,0.0001362350662268419,-0.07616709580816616,-1.9481204768822238,0.0,1.0088058473629025,0.0,1.0088058473629025
05/28/2009,892.9600219726562,909.4500122070312,887.5999755859375,906.8300170898438,906.8300170898438,5738980000,0.015418918738823617,0.011069288002386745,False,True,9.643295073091807e-05,0.0001362350662268419,-0.07616709580816616,-1.869262301714536,0.0,1.0089031294874782,0.0,1.0089031294874782
05/29/2009,907.02001953125,920.02001953125,903.5599975585938,919.1400146484375,919.1400146484375,6050420000,0.013574757481119137,0.1043831189798855,False,False,9.017992370452532e-05,0.00012998203920044915,-0.07616709580816616,-1.7944823299119634,0.0,1.0089941122947206,0.0,1.0089941122947206
06/01/2009,923.260009765625,947.77001953125,923.260009765625,942.8699951171875,942.8699951171875,6370440000,0.025817590454732198,0.2828923650487166,False,False,9.487060640056555e-05,0.00013467272189648938,-0.07616709580816616,-1.7472207512081266,0.0,1.0090898361780085,0.0,1.0090898361780085
06/02/2009,942.8699951171875,949.3800048828125,938.4600219726562,944.739990234375,944.739990234375,5987340000,0.0019833011198484574,0.4364922186550642,False,False,9.096208467762601e-05,0.00013076420017354984,-0.07616709580816616,-1.7480282622114847,0.0,1.0091816250931342,0.0,1.0091816250931342
