Date,Price,Open,High,Low,Change %,Change,rf,VaR,kelly,kelly_ratio,portfolio,equity,cash
01/09/2009,890.35,909.91,911.93,888.31,-2.13%,-0.0213,9.682344187411651e-05,-0.032,-2.4664558507920566,-2.4664558507920566,1.0,-2.4664558507920566,3.4664558507920566
01/12/2009,870.26,890.4,890.4,864.32,-2.26%,-0.0226,9.291682097734011e-05,-0.032,-2.5156966517319073,-2.5156966517319073,1.0,-2.4107139485641564,3.4667779428497707
01/13/2009,871.79,869.79,877.02,862.02,0.18%,0.0018,9.057102323084543e-05,-0.032,-2.584316745496136,-2.584316745496136,1.0560639942856143,-2.4150532336715718,3.467091932475369
01/14/2009,842.62,867.28,867.28,836.93,-3.35%,-0.0335,9.096208467762601e-05,-0.0335,-2.770915789016649,-2.770915789016649,1.052038698803797,-2.3341489503435744,3.467407306385316
01/15/2009,843.74,841.99,851.59,817.04,0.13%,0.0013,9.330765410231479e-05,-0.0335,-2.803652664131488,-2.803652664131488,1.1332583560417415,-2.3371833439790213,3.4677308420268917
01/16/2009,850.12,844.45,858.13,830.66,0.76%,0.0076,9.330765410231479e-05,-0.0335,-2.7567047151098256,-2.7567047151098256,1.1305474980478705,-2.354945937393262,3.4680544078568194
01/20/2009,805.22,849.64,849.64,804.47,-5.28%,-0.0528,9.447992534150629e-05,-0.0341,-3.001420064358142,0.0,1.1131084704635574,-2.230604791898898,3.468382069378354
01/21/2009,840.24,806.77,841.72,804.3,4.35%,0.0435,0.00010579427587908974,-0.0341,-2.7056559372595923,-2.7056559372595923,1.2377772774794558,-2.3276361003465005,3.4687490043478557
01/22/2009,827.5,839.74,839.74,811.29,-1.52%,-0.0152,0.00010384579827982243,-0.0341,-2.8085339772263884,-2.8085339772263884,1.1411129040013552,-2.2922560316212337,3.4691092193572444
01/23/2009,831.95,822.16,838.61,806.07,0.54%,0.0054,0.00010306614249411261,-0.0341,-2.715210905104808,-2.715210905104808,1.1768531877360107,-2.3046342141919887,3.4694667670623742
01/26/2009,836.57,832.5,852.53,827.69,0.56%,0.005600000000000001,0.00010111634064968733,-0.0341,-2.665923628366489,-2.665923628366489,1.1648325528703856,-2.317540165791464,3.469817586845865
01/27/2009,845.71,837.3,850.45,835.4,1.09%,0.0109,9.565185453208613e-05,-0.0341,-2.581267437784726,-2.581267437784726,1.1522774210544013,-2.3428013535985905,3.470149481332935
01/28/2009,874.09,845.73,877.86,845.73,3.36%,0.0336,9.994600504481532e-05,-0.0341,-2.4512497743503796,-2.4512497743503796,1.1273481277343445,-2.421519479079503,3.4704963089105028
01/29/2009,845.14,868.89,868.89,844.15,-3.31%,-0.0331,0.00010072626667101403,-0.0341,-2.6045487790398636,-2.6045487790398636,1.0489768298309996,-2.3413671843219714,3.4708458790471948
01/30/2009,825.88,845.69,851.66,821.67,-2.28%,-0.022799999999999997,9.877532832303082e-05,-0.0341,-2.7008292438942516,-2.7008292438942516,1.1294786947252233,-2.28798401251943,3.4711887129884564
02/02/2009,825.44,823.09,830.78,812.87,-0.05%,-0.0005,9.52612494617977e-05,-0.0341,-2.751904498650507,-2.751904498650507,1.1832047004690263,-2.2868400205131705,3.4715193827623736
02/03/2009,838.51,825.69,842.6,821.98,1.58%,0.0158,9.877532832303082e-05,-0.0341,-2.6941240241004514,-2.6941240241004514,1.1846793622492031,-2.322972092837279,3.4718622832291857
02/04/2009,832.23,837.77,851.85,829.18,-0.75%,-0.0075,9.760431028493777e-05,-0.0341,-2.7303563344951565,-2.7303563344951565,1.1488901903919069,-2.3055498021409995,3.4722011519527447
02/05/2009,845.85,831.75,850.55,819.91,1.64%,0.016399999999999998,9.877532832303082e-05,-0.0341,-2.6631899683133065,-2.6631899683133065,1.1666513498117452,-2.343360818896112,3.4725441197615323
02/06/2009,868.6,846.09,870.75,845.42,2.69%,0.0269,9.877532832303082e-05,-0.0341,-2.5231993369263925,-2.5231993369263925,1.1291833008654204,-2.406397224924417,3.472887121447078
02/09/2009,869.89,868.24,875.01,861.65,0.15%,0.0015,9.213504061444944e-05,-0.0341,-2.4337254166306193,-2.4337254166306193,1.0664898965226608,-2.410006820761804,3.473207096043062
02/10/2009,827.16,866.87,868.05,822.99,-4.91%,-0.049100000000000005,9.057102323084543e-05,-0.0345,-2.673833425452026,0.0,1.063200275281258,-2.2916754858623993,3.473521667963643
02/11/2009,833.74,827.41,838.22,822.3,0.80%,0.008,9.017992370452532e-05,-0.0345,-2.732244759715675,-2.732244759715675,1.1818461821012436,-2.3100088897492985,3.4738349098826458
02/12/2009,835.19,829.91,835.48,808.06,0.17%,0.0017000000000000001,9.057102323084543e-05,-0.0345,-2.740072730423095,-2.740072730423095,1.1638260201333472,-2.3139359048618724,3.474149538664969
02/13/2009,826.84,833.95,839.43,825.21,-1.00%,-0.01,9.52612494617977e-05,-0.0345,-2.788310800267971,-2.788310800267971,1.1602136338030964,-2.2907965458132535,3.4744804904908393
02/17/2009,789.17,818.61,818.61,789.17,-4.56%,-0.045599999999999995,8.900639657349885e-05,-0.0382,-2.971869564469601,0.0,1.1836839446775858,-2.186336223324169,3.474789741479263
02/18/2009,788.42,791.06,796.17,780.43,-0.10%,-0.001,9.057102323084543e-05,-0.0382,-2.9695546944832625,-2.9695546944832625,1.2884535181550936,-2.184149887100845,3.4751044567416605
02/19/2009,778.94,787.91,797.58,777.03,-1.20%,-0.012,9.213504061444944e-05,-0.0382,-3.052168112571799,-3.052168112571799,1.2909545696408156,-2.157940088455635,3.4754246356319216
02/20/2009,770.05,775.87,778.69,754.25,-1.14%,-0.011399999999999999,8.939761038329053e-05,-0.0382,-3.0431510493918106,-3.0431510493918106,1.3174845471762868,-2.1333395714472405,3.4757353302894143
02/23/2009,743.33,773.25,777.85,742.37,-3.47%,-0.0347,8.978878609111618e-05,-0.0382,-3.2207845204292185,-3.2207845204292185,1.3423957588421738,-2.0593126883180215,3.476047412345495
02/24/2009,773.14,744.69,775.49,744.69,4.01%,0.0401,9.057102323084543e-05,-0.0382,-2.9111784573064896,-2.9111784573064896,1.4167347240274735,-4.1243676083068355,5.541102332334309
02/25/2009,764.9,770.64,780.12,752.89,-1.07%,-0.010700000000000001,9.487060640056555e-05,-0.0382,-2.993182369565637,-2.993182369565637,1.4167347240274735,-4.0802368748979525,5.5416280200727055
02/26/2009,752.83,765.76,779.42,751.75,-1.58%,-0.0158,9.877532832303082e-05,-0.0382,-2.9684063732143136,-2.9684063732143136,1.461391145174753,-4.015769132274564,5.542175396199832
02/27/2009,735.09,749.93,751.27,734.52,-2.36%,-0.0236,0.00010228633533659881,-0.0382,-3.0078835124636063,-3.0078835124636063,1.526406263925268,-3.920996980752885,5.5427422850109025
03/02/2009,700.82,729.57,729.57,699.7,-4.66%,-0.0466,9.994600504481532e-05,-0.0385,-3.248407381427716,0.0,1.6217453042580177,-3.7382785214498004,5.543296259959282
03/03/2009,696.33,704.44,711.67,692.3,-0.64%,-0.0064,0.00010072626667101403,-0.0385,-3.2217460881338376,-3.2217460881338376,1.8050177385094819,-3.7143535389125217,5.543854615496599
03/04/2009,712.87,698.6,724.12,698.6,2.38%,0.023799999999999998,0.00010189637497504123,-0.0385,-3.1359815976749497,-3.1359815976749497,1.8295010765840773,-3.80275515313864,5.544419514185307
03/05/2009,682.55,708.27,708.27,677.93,-4.25%,-0.0425,9.721389505634725e-05,-0.0403,-3.3249290659584125,0.0,1.7416643610466673,-3.6411380591302476,5.544958508802107
03/06/2009,683.38,684.04,699.09,666.79,0.12%,0.0012,9.760431028493777e-05,-0.0403,-3.2033286763381232,-3.2033286763381232,1.9038204496718598,-3.6455074248012043,5.545499720652917
03/09/2009,676.53,680.76,695.27,672.88,-1.00%,-0.01,0.00010228633533659881,-0.0403,-3.3843637670927698,-3.3843637670927698,1.899992295851713,-3.6090523505531924,5.546066949496953
03/10/2009,719.6,679.28,719.6,679.28,6.37%,0.0637,0.00010501499826509608,-0.0403,-3.054231170943006,-3.054231170943006,1.9370145989437604,-3.838948985283431,5.546649369708033
03/11/2009,721.36,719.59,731.92,713.85,0.24%,0.0024,0.00010306614249411261,-0.0403,-3.108582140437931,-3.108582140437931,1.7077003844246015,-3.8481624628481113,5.547221041462336
03/12/2009,750.74,720.89,752.63,714.76,4.07%,0.0407,9.721389505634725e-05,-0.0403,-2.7561231581159515,-2.7561231581159515,1.699058578614225,-4.004782675086029,5.547760308426516
03/13/2009,756.55,751.97,758.29,742.46,0.77%,0.0077,9.760431028493777e-05,-0.0403,-2.7218631922466425,-2.7218631922466425,1.5429776333404863,-4.035619501684192,5.548301793745046
03/16/2009,753.89,758.84,774.53,753.37,-0.35%,-0.0034999999999999996,9.877532832303082e-05,-0.0403,-2.7379540639952364,-2.7379540639952364,1.5126822920608545,-4.021494833428297,5.548849829076358
03/17/2009,778.12,753.88,778.12,749.93,3.21%,0.0321,9.994600504481532e-05,-0.0403,-2.4964041662992367,-2.4964041662992367,1.5273549956480617,-4.150584817581345,5.549404414449368
03/18/2009,794.35,776.01,803.04,765.64,2.09%,0.0209,8.274178768430396e-05,-0.0403,-2.2997044133567432,-2.2997044133567432,1.398819596868023,-4.237332040268795,5.549863582091203
03/19/2009,784.04,797.92,803.24,781.82,-1.30%,-0.013000000000000001,8.234992500244509e-05,-0.0403,-2.3726278367862967,-2.3726278367862967,1.3125315418224082,-4.1822467237453,5.550320612940962
03/20/2009,768.54,784.58,788.91,766.2,-1.98%,-0.019799999999999998,8.47005278128421e-05,-0.0403,-2.586244199698778,-2.586244199698778,1.3680738891956619,-4.099438238615143,5.550790728026409
03/23/2009,822.92,772.31,823.37,772.31,7.08%,0.0708,8.391714638755765e-05,-0.0403,-2.202373995621903,-2.202373995621903,1.4513524894112662,-4.389678465909095,5.5512565345445
03/24/2009,806.12,820.6,823.65,805.48,-2.04%,-0.0204,8.078209183959295e-05,-0.0403,-2.2901665535687026,-2.2901665535687026,1.1615780686354045,-4.30012902520455,5.551704976659699
03/25/2009,813.88,806.81,826.78,791.37,0.96%,0.0096,8.430885619947759e-05,-0.0403,-2.3065404876772084,-2.3065404876772084,1.2515759514551492,-4.341410263846513,5.552173034556238
03/26/2009,832.86,814.06,832.98,814.06,2.33%,0.0233,7.921364641982898e-05,-0.0403,-2.1812064759478402,-2.1812064759478402,1.2107627707097244,-4.442565122994138,5.552612842427859
03/27/2009,815.94,828.68,828.68,813.43,-2.03%,-0.0203,7.921364641982898e-05,-0.0403,-2.3223083981977495,-2.3223083981977495,1.1100477194337213,-4.352381050997357,5.553052685138265
03/30/2009,787.53,809.07,809.07,779.81,-3.48%,-0.0348,7.842919396416903e-05,-0.0403,-2.4275086063715188,-2.4275086063715188,1.2006716341409085,-4.200918190422649,5.553488206584401
03/31/2009,797.87,790.88,810.48,790.88,1.31%,0.0131,8.156608492315698e-05,-0.0403,-2.272160473687939,-2.272160473687939,1.352570016161752,-4.255950218717186,5.553941182875079
04/01/2009,811.08,793.59,813.62,783.32,1.66%,0.0166,7.921364641982898e-05,-0.0403,-2.2939450105930455,-2.2939450105930455,1.2979909641578926,-4.326598992347891,5.554381130808175
04/02/2009,834.38,814.53,845.61,814.53,2.87%,0.0287,8.391714638755765e-05,-0.0403,-2.1461735967253794,-2.1461735967253794,1.2277821384602845,-4.450772383428275,5.554847238622622
04/03/2009,842.5,835.13,842.5,826.7,0.97%,0.0097,8.861514465463571e-05,-0.0403,-2.161619974249815,-2.161619974249815,1.1040748551943471,-4.4939448755475295,5.555339482214206
04/06/2009,835.48,839.75,839.75,822.79,-0.83%,-0.0083,9.017992370452532e-05,-0.0403,-2.249347135087802,-2.249347135087802,1.0613946066666768,-4.456645133080485,5.555840462304865
04/07/2009,815.55,834.12,834.12,814.53,-2.39%,-0.0239,8.978878609111618e-05,-0.0403,-2.299897870342735,-2.299897870342735,1.0991953292243801,-2.528036996773833,3.627232325998213
04/08/2009,825.16,816.76,828.42,814.84,1.18%,0.0118,8.74411601670122e-05,-0.0403,-2.26080914141479,-2.26080914141479,1.0991953292243801,-2.5578678333357643,3.6275494954009937
04/09/2009,856.56,829.29,856.91,829.29,3.81%,0.0381,8.978878609111618e-05,-0.0403,-2.007967217306307,-2.007967217306307,1.0696816620652294,-2.6553225977858568,3.627875208666671
04/13/2009,858.73,855.33,864.31,845.35,0.25%,0.0025,8.783252645860884e-05,-0.0403,-1.9875230879805568,-1.9875230879805568,0.9725526108808142,-2.6619609042803214,3.6281938541119247
04/14/2009,841.5,856.88,856.88,840.25,-2.01%,-0.020099999999999996,8.783252645860884e-05,-0.0403,-2.1356601264758868,-2.1356601264758868,0.9662329498316033,-2.608455490104287,3.628512527544613
04/15/2009,852.06,839.44,852.93,835.58,1.25%,0.0125,8.783252645860884e-05,-0.0403,-2.078534599272996,-2.078534599272996,1.020057037440326,-2.6410611837305904,3.628831228967194
04/16/2009,865.3,854.54,870.35,847.04,1.55%,0.0155,9.017992370452532e-05,-0.0403,-2.049553690490878,-2.049553690490878,0.9877700452366036,-2.681997632078415,3.629158476690559
04/17/2009,869.6,865.18,875.63,860.87,0.50%,0.005,9.447992534150629e-05,-0.0403,-2.0356011576776116,-2.0356011576776116,0.947160844612144,-2.695407620238807,3.629501359312489
04/20/2009,832.39,868.27,868.27,832.39,-4.28%,-0.042800000000000005,9.330765410231479e-05,-0.0417,-2.183702799404417,0.0,0.9340937390736821,-2.580044174092586,3.6298400195698877
04/21/2009,850.08,831.25,850.09,826.83,2.13%,0.0213,9.565185453208613e-05,-0.0417,-2.2266153539699522,-2.2266153539699522,1.0497958454773015,-2.6349991150007583,3.630187220499414
04/22/2009,843.55,847.26,861.78,840.57,-0.77%,-0.0077,9.565185453208613e-05,-0.0417,-2.287453592115734,-2.287453592115734,0.9951881054986558,-2.6147096218152526,3.6305344546393536
04/23/2009,851.92,844.62,852.87,835.45,0.99%,0.009899999999999999,9.057102323084543e-05,-0.0417,-2.204554492087212,-2.204554492087212,1.015824832824101,-2.6405952470712237,3.630863275859785
04/24/2009,866.23,853.91,871.8,853.91,1.68%,0.0168,9.096208467762601e-05,-0.0417,-2.148833198338605,-2.148833198338605,0.9902680287885612,-2.68495724722202,3.6311935467525367
04/27/2009,857.51,862.82,868.83,854.65,-1.01%,-0.0101,8.900639657349885e-05,-0.0417,-2.165884405551212,-2.165884405551212,0.9462362995305167,-2.6578391790250775,3.631516746205394
04/28/2009,855.16,854.48,864.48,847.12,-0.27%,-0.0027,9.17440933618785e-05,-0.0417,-2.1812197669380935,-2.1812197669380935,0.9736775671803164,-2.6506630132417097,3.6318499164168028
04/29/2009,873.64,856.85,882.06,856.85,2.16%,0.0216,9.330765410231479e-05,-0.0417,-2.108410523703874,-2.108410523703874,0.981186903175093,-2.707917334327731,3.632188795812555
04/30/2009,872.81,876.59,888.7,868.51,-0.10%,-0.001,9.799468756721552e-05,-0.0417,-2.138341975782111,-2.138341975782111,0.9242714614848242,-2.7052094169934033,3.632544731018786
05/01/2009,877.52,872.74,880.48,866.1,0.54%,0.0054,0.00010111634064968733,-0.0417,-2.1066334727806115,-2.1066334727806115,0.9273353140253828,-2.719817547845168,3.632912040649233
05/04/2009,907.24,879.21,907.85,879.21,3.39%,0.0339,0.00010033615480509184,-0.0417,-2.00601705025283,-2.00601705025283,0.9130944928040652,-2.8120193627171193,3.6332765530741367
05/05/2009,903.8,906.1,907.7,897.34,-0.38%,-0.0038,9.994600504481532e-05,-0.0417,-2.02054642217291,-2.02054642217291,0.8212571903570174,-2.801333689138794,3.6336396845508396
05/06/2009,919.53,903.95,920.28,903.95,1.74%,0.0174,9.799468756721552e-05,-0.0417,-1.9184048697683909,-1.9184048697683909,0.8323059954120455,-2.8500768953298095,3.633995761936459
05/07/2009,907.39,919.58,929.58,901.36,-1.32%,-0.0132,9.838502691095208e-05,-0.0417,-1.9845470940891807,-1.9845470940891807,0.7839188666066494,-2.812455880311456,3.6343532927072912
05/08/2009,929.23,909.03,930.17,909.03,2.41%,0.0241,9.916559181122331e-05,-0.0417,-1.9184268236444781,-1.9184268236444781,0.8218974123958351,-2.880236067026962,3.6347136955024135
05/11/2009,909.24,922.99,922.99,908.68,-2.15%,-0.0215,9.565185453208613e-05,-0.0417,-1.9882380327893854,-1.9882380327893854,0.7544776284754513,-2.8183109915858826,3.6350613626080817
05/12/2009,908.35,910.52,915.57,896.46,-0.10%,-0.001,9.487060640056555e-05,-0.0417,-2.027087120282555,-2.027087120282555,0.816750371022199,-2.815492680594297,3.6354062230838555
05/13/2009,883.92,905.4,905.4,882.8,-2.69%,-0.0269,9.252594981701279e-05,-0.0417,-2.1261949710929184,-2.1261949710929184,0.8199135424895587,-2.73975592748631,3.635742592497617
05/14/2009,893.07,884.24,898.36,882.52,1.04%,0.0104,9.135310805219454e-05,-0.0417,-2.0556486953093227,-2.0556486953093227,0.8959866650113071,-2.768249389132168,3.6360747288835196
05/15/2009,882.88,892.76,896.97,878.94,-1.14%,-0.011399999999999999,8.939761038329053e-05,-0.0417,-2.1216598020362714,-2.1216598020362714,0.8678253397513518,-2.736691346096061,3.636399785275457
