Date,Price,Open,High,Low,Change %,Change,rf,VaR,kelly,kelly_ratio,portfolio,equity,cash
01/09/2009,890.35,909.91,911.93,888.31,-2.13%,-0.0213,9.682344187411651e-05,-0.08929999999999999,-2.4664558507920566,-2.4664558507920566,1.0,-2.4664558507920566,3.4664558507920566
01/12/2009,870.26,890.4,890.4,864.32,-2.26%,-0.0226,9.291682097734011e-05,-0.08929999999999999,-2.5156966517319073,-2.5156966517319073,1.0,-2.4107139485641564,3.4667779428497707
01/13/2009,871.79,869.79,877.02,862.02,0.18%,0.0018,9.057102323084543e-05,-0.08929999999999999,-2.584316745496136,-2.584316745496136,1.0560639942856143,-2.4150532336715718,3.467091932475369
01/14/2009,842.62,867.28,867.28,836.93,-3.35%,-0.0335,9.096208467762601e-05,-0.08929999999999999,-2.770915789016649,-2.770915789016649,1.052038698803797,-2.3341489503435744,3.467407306385316
01/15/2009,843.74,841.99,851.59,817.04,0.13%,0.0013,9.330765410231479e-05,-0.08929999999999999,-2.803652664131488,-2.803652664131488,1.1332583560417415,-2.3371833439790213,3.4677308420268917
01/16/2009,850.12,844.45,858.13,830.66,0.76%,0.0076,9.330765410231479e-05,-0.08929999999999999,-2.7567047151098256,-2.7567047151098256,1.1305474980478705,-2.354945937393262,3.4680544078568194
01/20/2009,805.22,849.64,849.64,804.47,-5.28%,-0.0528,9.447992534150629e-05,-0.08929999999999999,-3.001420064358142,-3.001420064358142,1.1131084704635574,-2.230604791898898,3.468382069378354
01/21/2009,840.24,806.77,841.72,804.3,4.35%,0.0435,0.00010579427587908974,-0.08929999999999999,-2.7056559372595923,-2.7056559372595923,1.2377772774794558,-2.3276361003465005,3.4687490043478557
01/22/2009,827.5,839.74,839.74,811.29,-1.52%,-0.0152,0.00010384579827982243,-0.08929999999999999,-2.8085339772263884,-2.8085339772263884,1.1411129040013552,-2.2922560316212337,3.4691092193572444
01/23/2009,831.95,822.16,838.61,806.07,0.54%,0.0054,0.00010306614249411261,-0.08929999999999999,-2.715210905104808,-2.715210905104808,1.1768531877360107,-2.3046342141919887,3.4694667670623742
01/26/2009,836.57,832.5,852.53,827.69,0.56%,0.005600000000000001,0.00010111634064968733,-0.08929999999999999,-2.665923628366489,-2.665923628366489,1.1648325528703856,-2.317540165791464,3.469817586845865
01/27/2009,845.71,837.3,850.45,835.4,1.09%,0.0109,9.565185453208613e-05,-0.08929999999999999,-2.581267437784726,-2.581267437784726,1.1522774210544013,-2.3428013535985905,3.470149481332935
01/28/2009,874.09,845.73,877.86,845.73,3.36%,0.0336,9.994600504481532e-05,-0.08929999999999999,-2.4512497743503796,-2.4512497743503796,1.1273481277343445,-2.421519479079503,3.4704963089105028
01/29/2009,845.14,868.89,868.89,844.15,-3.31%,-0.0331,0.00010072626667101403,-0.08929999999999999,-2.6045487790398636,-2.6045487790398636,1.0489768298309996,-2.3413671843219714,3.4708458790471948
01/30/2009,825.88,845.69,851.66,821.67,-2.28%,-0.022799999999999997,9.877532832303082e-05,-0.08929999999999999,-2.7008292438942516,-2.7008292438942516,1.1294786947252233,-2.28798401251943,3.4711887129884564
02/02/2009,825.44,823.09,830.78,812.87,-0.05%,-0.0005,9.52612494617977e-05,-0.08929999999999999,-2.751904498650507,-2.751904498650507,1.1832047004690263,-2.2868400205131705,3.4715193827623736
02/03/2009,838.51,825.69,842.6,821.98,1.58%,0.0158,9.877532832303082e-05,-0.08929999999999999,-2.6941240241004514,-2.6941240241004514,1.1846793622492031,-2.322972092837279,3.4718622832291857
02/04/2009,832.23,837.77,851.85,829.18,-0.75%,-0.0075,9.760431028493777e-05,-0.08929999999999999,-2.7303563344951565,-2.7303563344951565,1.1488901903919069,-2.3055498021409995,3.4722011519527447
02/05/2009,845.85,831.75,850.55,819.91,1.64%,0.016399999999999998,9.877532832303082e-05,-0.08929999999999999,-2.6631899683133065,-2.6631899683133065,1.1666513498117452,-2.343360818896112,3.4725441197615323
02/06/2009,868.6,846.09,870.75,845.42,2.69%,0.0269,9.877532832303082e-05,-0.08929999999999999,-2.5231993369263925,-2.5231993369263925,1.1291833008654204,-2.406397224924417,3.472887121447078
02/09/2009,869.89,868.24,875.01,861.65,0.15%,0.0015,9.213504061444944e-05,-0.08929999999999999,-2.4337254166306193,-2.4337254166306193,1.0664898965226608,-2.410006820761804,3.473207096043062
02/10/2009,827.16,866.87,868.05,822.99,-4.91%,-0.049100000000000005,9.057102323084543e-05,-0.08929999999999999,-2.673833425452026,-2.673833425452026,1.063200275281258,-2.2916754858623993,3.473521667963643
02/11/2009,833.74,827.41,838.22,822.3,0.80%,0.008,9.017992370452532e-05,-0.08929999999999999,-2.732244759715675,-2.732244759715675,1.1818461821012436,-2.3100088897492985,3.4738349098826458
02/12/2009,835.19,829.91,835.48,808.06,0.17%,0.0017000000000000001,9.057102323084543e-05,-0.08929999999999999,-2.740072730423095,-2.740072730423095,1.1638260201333472,-2.3139359048618724,3.474149538664969
02/13/2009,826.84,833.95,839.43,825.21,-1.00%,-0.01,9.52612494617977e-05,-0.08929999999999999,-2.788310800267971,-2.788310800267971,1.1602136338030964,-2.2907965458132535,3.4744804904908393
02/17/2009,789.17,818.61,818.61,789.17,-4.56%,-0.045599999999999995,8.900639657349885e-05,-0.08929999999999999,-2.971869564469601,-2.971869564469601,1.1836839446775858,-2.186336223324169,3.474789741479263
02/18/2009,788.42,791.06,796.17,780.43,-0.10%,-0.001,9.057102323084543e-05,-0.08929999999999999,-2.9695546944832625,-2.9695546944832625,1.2884535181550936,-2.184149887100845,3.4751044567416605
02/19/2009,778.94,787.91,797.58,777.03,-1.20%,-0.012,9.213504061444944e-05,-0.08929999999999999,-3.052168112571799,-3.052168112571799,1.2909545696408156,-2.157940088455635,3.4754246356319216
02/20/2009,770.05,775.87,778.69,754.25,-1.14%,-0.011399999999999999,8.939761038329053e-05,-0.08929999999999999,-3.0431510493918106,-3.0431510493918106,1.3174845471762868,-2.1333395714472405,3.4757353302894143
02/23/2009,743.33,773.25,777.85,742.37,-3.47%,-0.0347,8.978878609111618e-05,-0.08929999999999999,-3.2207845204292185,-3.2207845204292185,1.3423957588421738,-2.0593126883180215,3.476047412345495
02/24/2009,773.14,744.69,775.49,744.69,4.01%,0.0401,9.057102323084543e-05,-0.08929999999999999,-2.9111784573064896,-2.9111784573064896,1.4167347240274735,-2.141891127119574,3.47636224151643
02/25/2009,764.9,770.64,780.12,752.89,-1.07%,-0.010700000000000001,9.487060640056555e-05,-0.08929999999999999,-2.993182369565637,-2.993182369565637,1.3344711143968557,-2.1189728920593947,3.4766920461103505
02/26/2009,752.83,765.76,779.42,751.75,-1.58%,-0.0158,9.877532832303082e-05,-0.08929999999999999,-2.9684063732143136,-2.9684063732143136,1.357719154050956,-2.0854931203648563,3.4770354575086833
02/27/2009,735.09,749.93,751.27,734.52,-2.36%,-0.0236,0.00010228633533659881,-0.08929999999999999,-3.0078835124636063,-3.0078835124636063,1.391542337143827,-2.0362754827242457,3.477391110723467
03/02/2009,700.82,729.57,729.57,699.7,-4.66%,-0.0466,9.994600504481532e-05,-0.08929999999999999,-3.248407381427716,-3.248407381427716,1.4411156279992214,-1.941385045229296,3.4777386620729622
03/03/2009,696.33,704.44,711.67,692.3,-0.64%,-0.0064,0.00010072626667101403,-0.08929999999999999,-3.2217460881338376,-3.2217460881338376,1.5363536168436662,-1.9289601809398287,3.4780889617048505
03/04/2009,712.87,698.6,724.12,698.6,2.38%,0.023799999999999998,0.00010189637497504123,-0.08929999999999999,-3.1359815976749497,-3.1359815976749497,1.5491287807650218,-1.9748694332461967,3.4784433663618888
03/05/2009,682.55,708.27,708.27,677.93,-4.25%,-0.0425,9.721389505634725e-05,-0.08929999999999999,-3.3249290659584125,-3.3249290659584125,1.503573933115692,-1.8909374823332334,3.4787815193902656
03/06/2009,683.38,684.04,699.09,666.79,0.12%,0.0012,9.760431028493777e-05,-0.08929999999999999,-3.2033286763381232,-3.2033286763381232,1.5878440370570321,-1.8932066073120335,3.479121063461098
03/09/2009,676.53,680.76,695.27,672.88,-1.00%,-0.01,0.00010228633533659881,-0.08929999999999999,-3.3843637670927698,-3.3843637670927698,1.5859144561490643,-1.8742745412389132,3.479476930004872
03/10/2009,719.6,679.28,719.6,679.28,6.37%,0.0637,0.00010501499826509608,-0.08929999999999999,-3.054231170943006,-3.054231170943006,1.6052023887659586,-1.9936658295158323,3.47984232726864
03/11/2009,721.36,719.59,731.92,713.85,0.24%,0.0024,0.00010306614249411261,-0.08929999999999999,-3.108582140437931,-3.108582140437931,1.4861764977528076,-1.9984506275066702,3.480200981193799
